other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Elstera,1.5593997664906463e-12,4.461093597344084e-09,1.0957432815711602e-08,18.58407079646018
Propionigenium,1.976561580280686e-12,5.81862004912844e-14,2.0016285875649287e-17,35.84070796460177
"unclassfied_f:""Saprospiraceae""",2.5325443980496327e-12,1.0786493041409575e-29,5.383931946039224e-28,57.52212389380531
Anderseniella,2.5458579714480524e-12,0.0009938944420210109,1.822078835290847e-06,7.52212389380531
Leisingera,2.5458579714480524e-12,0.0001779477337440017,2.11886184420556e-09,7.52212389380531
Motiliproteus,2.5458579714480524e-12,0.013417392761632028,2.0929119436800346e-09,7.52212389380531
Microbacter,2.5458579714480524e-12,0.012456162036205504,5.8288297270586544e-06,7.52212389380531
Ahrensia,2.682285155855759e-12,2.9397834012456203e-24,2.7149922838824043e-16,28.761061946902654
Defluviimonas,3.109123181939974e-12,1.0362652659355353e-05,4.835537746138145e-07,9.734513274336283
Rhodothalassium,4.1209197080210084e-12,0.002839090766399156,4.382137852444412e-07,15.04424778761062
Chlorophyta,4.39510300201265e-12,2.4768730246781906e-11,7.198915847161712e-11,10.619469026548673
env_material_hypersaline water,5.3172314557214205e-12,3.540235241939803e-08,6.852191652877601e-11,13.274336283185843
Sporosalibacterium,5.504406222244918e-12,0.03217714875881846,2.1154311148543475e-08,12.389380530973451
Agrococcus,7.653634849998936e-12,8.64877485213781e-19,4.390660653177897e-12,31.858407079646017
unclassfied_f:Puniceicoccaceae,8.747326925758736e-12,1.1261433739233855e-21,2.358217165034142e-12,33.1858407079646
Celeribacter,8.747326925758736e-12,9.742808455786526e-22,6.701894409046495e-19,33.1858407079646
unclassfied_f:Chloroplast,1.0498992290032137e-11,3.127602669916998e-23,1.196897803214041e-14,26.10619469026549
env_material_estuary water,1.2608058525265002e-11,1.7456376577692972e-05,2.2917771247702676e-09,7.079646017699115
Nisaea,1.4150781005166557e-11,5.023305423376766e-10,2.3592656400235435e-09,9.29203539823009
unclassfied_o:Chromatiales,1.4273549757548408e-11,7.959069231600813e-24,2.424638112225766e-15,32.30088495575221
Pseudohongiella,1.6091622513595365e-11,5.063027325580431e-08,4.676474915635741e-14,14.601769911504425
Moorella,1.7921145688457696e-11,8.056676749355814e-09,4.398654696280566e-10,20.79646017699115
empo_3_Hypersaline (saline),1.9108737931266614e-11,3.540235241939803e-08,6.852191652877601e-11,13.716814159292035
Shewanella,2.1581697713089622e-11,2.162342229231786e-08,2.5237295505620364e-13,12.831858407079647
Tropicibacter,2.6180925503229082e-11,9.51633187246262e-20,2.787690647768861e-17,19.911504424778762
Sandarakinorhabdus,4.117115347259262e-11,6.613341079195598e-14,4.48788796785215e-08,21.238938053097346
unclassfied_f:Ectothiorhodospiraceae,5.371607287296042e-11,2.768603165578423e-28,1.9586078539110933e-24,68.14159292035397
Geopsychrobacter,5.380815261391696e-11,2.8129230184116673e-14,1.1517026380926717e-09,18.141592920353983
env_biome_estuarine biome,6.220373898006726e-11,1.0214652586412217e-05,7.985969030545047e-09,6.637168141592921
Thalassobaculum,6.220373898006726e-11,9.627755151966643e-06,7.985969030545047e-09,6.637168141592921
Gramella,6.220373898006726e-11,1.0438289038522589e-05,4.296503983315522e-09,6.637168141592921
sample_scientific_name_estuary metagenome,6.220373898006726e-11,9.627755151966643e-06,7.985969030545047e-09,6.637168141592921
Sediminibacter,6.220373898006726e-11,1.1605660880267263e-05,7.985969030545047e-09,6.637168141592921
env_feature_estuary,6.220373898006726e-11,1.0214652586412217e-05,7.985969030545047e-09,6.637168141592921
envo_biome_3_estuarine biome,6.220373898006726e-11,1.0214652586412217e-05,7.985969030545047e-09,6.637168141592921
Flavicella,6.220373898006726e-11,0.004623602061400546,1.9908800602752294e-09,6.637168141592921
Nitrincola,6.220373898006726e-11,9.073153558500542e-06,7.985969030545047e-09,6.637168141592921
GpVIII,8.894164653741662e-11,1.6105795960768755e-26,8.336005834169034e-20,34.95575221238938
env_biome_marginal sea biome,9.010464707257504e-11,4.091350007705554e-08,1.0722462523401294e-13,19.469026548672566
envo_biome_3_marginal sea biome,9.010464707257504e-11,4.091350007705554e-08,1.0722462523401294e-13,19.469026548672566
env_feature_sea beach,9.806115943620219e-11,3.866080607867928e-06,1.1149112172331455e-15,28.761061946902654
Paenibacillus,1.0390474019184701e-10,0.01178707245715946,2.596745936423986e-13,16.371681415929203
Fluviimonas,1.0630090017182136e-10,4.601332305425205e-06,5.209402280082672e-10,25.221238938053098
Halogranum,1.8852162073119e-10,6.174376808486828e-09,8.532133147765286e-12,17.699115044247787
Haloterrigena,2.0596639241703055e-10,6.376791866953565e-10,4.964663432045455e-09,19.911504424778762
Chloroherpeton,2.8563037282634863e-10,0.012456162036205504,5.320249324047677e-06,8.4070796460177
Aliivibrio,3.0573724536439555e-10,0.006412177535385161,1.7653844250439457e-05,6.1946902654867255
Croceibacter,3.0573724536439555e-10,2.040203839549677e-10,6.9400951039231424e-09,6.1946902654867255
Oceaniserpentilla,3.0573724536439555e-10,3.734977544063317e-05,1.0323748430663285e-08,6.1946902654867255
Pseudoalteromonas,3.0573724536439555e-10,9.499167943810132e-09,1.2734155889098779e-08,6.1946902654867255
Desulforhopalus,3.0573724536439555e-10,0.0002360765773212825,1.7653844250439457e-05,6.1946902654867255
Francisella,3.0573724536439555e-10,1.3208248353752727e-05,2.9114193047630255e-08,6.1946902654867255
Desulfobacterium,3.0573724536439555e-10,2.826631337104871e-06,1.7382062843981097e-08,6.1946902654867255
env_feature_abyssalpelagic zone,3.0573724536439555e-10,3.480577733063704e-08,6.9400951039231424e-09,6.1946902654867255
Poribacteria_genera_incertae_sedis,3.118669955991266e-10,5.43739071501936e-24,2.6818251537260606e-17,41.150442477876105
Marinospirillum,3.621222571170765e-10,0.01618269045761514,8.366557745268917e-10,9.29203539823009
Vibrio,3.621222571170765e-10,2.4696765032730374e-12,1.204376349172406e-07,9.29203539823009
Carboxylicivirga,4.483261663856787e-10,2.728855282347483e-10,1.5209200090288867e-08,18.141592920353983
Sunxiuqinia,6.822869010553281e-10,3.3800940353817586e-10,5.032606607248932e-10,19.469026548672566
Pseudahrensia,7.158540493104698e-10,2.705487200192085e-22,2.2325609417023143e-17,35.39823008849557
Kordia,8.061389458038639e-10,3.619588203894619e-11,1.5669255997530275e-08,7.079646017699115
Fulvibacter,8.835044444747622e-10,2.7683744918914966e-06,2.0255834466987055e-12,13.274336283185843
unclassfied_f:Hyphomonadaceae,9.608603404905617e-10,2.3108934661246386e-19,3.433002538060029e-12,20.79646017699115
Bacillariophyta,1.3132410537971828e-09,2.015265299581094e-16,2.4958753534641102e-12,15.486725663716813
Thalassobius,1.4971077319934925e-09,5.903737480402743e-10,2.4192073554432658e-08,5.752212389380531
Ciceribacter,1.5083287126564938e-09,0.021484480842831263,2.1710708133410957e-07,17.699115044247787
Blastopirellula,1.7107908112004456e-09,3.6602197749311335e-25,2.3206631358388795e-18,52.654867256637175
Thiohalobacter,1.81904724442905e-09,2.1829922974431138e-07,9.303754851942844e-09,14.601769911504425
Methylomonas,3.147216878325589e-09,7.399769290099156e-16,1.0616010494898205e-14,32.743362831858406
Sulfitobacter,3.560277470221348e-09,7.9449030791806e-21,5.975729586094998e-14,25.221238938053098
Marichromatium,4.991043546271792e-09,0.0007030685902370238,9.508203377215567e-07,17.25663716814159
unclassfied_c:Alphaproteobacteria,5.124495144869473e-09,2.464163194194202e-23,7.399554203534042e-24,60.17699115044248
unclassfied_f:Intrasporangiaceae,5.550156533926349e-09,3.740192680294274e-06,1.8950449364495585e-06,7.52212389380531
Hirschia,6.5581789477869964e-09,5.275879053713649e-05,1.3433589342842919e-05,9.29203539823009
Roseovarius,7.303647066366646e-09,0.0028953200596805208,8.435737670063759e-08,5.3097345132743365
env_feature_lagoon,8.80794615471354e-09,9.681671356471034e-06,2.5039798582220316e-10,13.274336283185843
envo_biome_4_Large lake biome,1.0048098264633762e-08,1.1371384534246542e-10,6.049358310729061e-13,44.24778761061947
env_biome_Large lake biome,1.0048098264633762e-08,1.1371384534246542e-10,6.049358310729061e-13,44.24778761061947
Nitratireductor,1.184334956374681e-08,3.545226852960751e-13,3.4372439276042845e-08,12.389380530973451
Algoriphagus,1.265527785256907e-08,2.782786244593109e-26,1.5999770076301875e-14,46.46017699115044
Agaribacter,1.555689214850271e-08,1.1763036900573602e-15,8.217909514583322e-09,14.601769911504425
Angustibacter,2.3370744754642368e-08,0.03119209515675533,1.4320389490147669e-05,9.734513274336283
Dyella,2.697357378462346e-08,0.00040815670864751715,1.8950449364495585e-06,7.964601769911504
host_scientific_name_Thraupis palmarum,2.697357378462346e-08,0.026481312312999956,5.390696926547967e-08,7.964601769911504
Desulfocapsa,3.0915599799731575e-08,7.759962521230783e-07,6.546092974642548e-08,12.831858407079647
Runella,3.297668560835492e-08,8.224701637129545e-11,3.907336820696975e-13,47.34513274336283
unclassfied_o:Syntrophobacterales,3.632335350519874e-08,2.1314348647438154e-15,4.7672934914214336e-17,34.95575221238938
Litoreibacter,4.488882339730872e-08,2.496539383005184e-27,1.509304834292302e-20,46.017699115044245
Amphiplicatus,5.570944912799787e-08,3.339585791180454e-08,2.782012983898324e-10,19.911504424778762
Thiomicrospira,6.934368273678704e-08,1.991142106839817e-15,1.1615252567707779e-07,17.699115044247787
Maribacter,7.255644259383678e-08,1.6516675748515096e-12,8.318140316240617e-07,10.176991150442479
Vallitalea,7.489548766046275e-08,8.24766393890261e-12,2.641419018500605e-08,22.566371681415927
Amphritea,7.513090708979535e-08,1.6719130811612633e-10,1.5360911909853114e-09,13.274336283185843
Gracilimonas,7.513090708979535e-08,0.02541202438704907,2.493858207413339e-10,13.274336283185843
Kofleria,9.340478261745925e-08,2.0976911697028645e-19,5.178647590024194e-22,53.09734513274337
Haloferula,9.610856353388415e-08,6.655381829574524e-16,9.119019385255405e-12,33.1858407079646
Litoribrevibacter,1.0378209719354579e-07,5.8567805565265e-10,4.497674141462946e-06,8.4070796460177
unclassfied_c:Thermoplasmata,1.3652397325825682e-07,6.043207947739347e-20,2.2954047696824034e-13,40.26548672566372
Marinomonas,1.6236852979653705e-07,1.3961985147793888e-08,8.859409273312398e-13,15.929203539823009
Tropicimonas,1.7190778421274446e-07,5.381165265334981e-08,1.0286602169495242e-06,4.424778761061947
unclassfied_o:Kordiimonadales,1.7190778421274446e-07,0.02929748902116474,6.515206533357086e-06,4.424778761061947
Limnobacter,1.7190778421274446e-07,0.03023800800743969,7.02951538453882e-06,4.424778761061947
Mariniphaga,1.7987441118088452e-07,4.759793228469933e-24,6.110266126394762e-13,38.05309734513274
GpVI,1.7987441118088452e-07,4.3241929523759177e-20,1.0465341254751176e-11,38.05309734513274
Halomonas,2.502833321034988e-07,3.274372715952747e-08,5.72288675679456e-10,12.831858407079647
Mariniradius,2.5229713456066676e-07,0.0002623238265916576,2.2945393511131076e-09,31.41592920353982
Oceanicaulis,2.655517522104261e-07,3.235130187887725e-06,4.0753670773987087e-07,9.734513274336283
Hansschlegelia,2.828225612344233e-07,5.489729076483326e-10,1.2597464337798955e-13,30.08849557522124
Prosthecobacter,3.0067825591615575e-07,1.1635721270610597e-27,1.8098910202137737e-17,70.35398230088495
GpXII,3.704402667310571e-07,4.445238903838764e-05,4.438868153370216e-09,14.15929203539823
Psychrobium,4.0078267556318107e-07,2.5494786299612047e-10,1.5679450224680106e-10,17.699115044247787
Marinoscillum,4.0078267556318107e-07,0.00038329123393730736,6.47364394969494e-11,17.699115044247787
Serratia,4.0304549500364205e-07,0.0008066448327785435,1.0323748430663285e-08,7.964601769911504
"unclassfied_p:""Bacteroidetes""",4.857670123853449e-07,8.982975943645253e-27,1.4221759275300453e-22,84.51327433628319
unclassfied_o:Actinomycetales,5.480955631766729e-07,2.1163219850344887e-16,1.5298558733537297e-08,27.876106194690266
Castellaniella,5.729785374646703e-07,2.52549316524116e-24,2.362092726339555e-13,52.21238938053098
Marinobacter,8.294352537818743e-07,2.405308834581528e-07,3.6018934697889313e-06,3.982300884955752
unclassfied_f:Pseudoalteromonadaceae,8.294352537818743e-07,6.0804675146939544e-05,3.6018934697889313e-06,3.982300884955752
unclassfied_f:Opitutaceae,9.604962145645985e-07,1.1292897705730263e-21,8.830714536932842e-16,54.424778761061944
Pyrinomonas,1.1602897499327852e-06,1.611429425548559e-05,2.442845342923634e-07,17.25663716814159
unclassfied_o:Desulfuromonadales,1.5310400019439693e-06,6.635399773053523e-33,9.465747709176744e-24,81.41592920353983
Thermomarinilinea,1.6429555381871291e-06,3.938517603999195e-15,2.4476754406280278e-11,31.858407079646017
Brumimicrobium,1.7440548658850158e-06,1.4866285346790238e-10,5.317334720845902e-09,12.831858407079647
Desulfoluna,1.823319079260018e-06,2.627503556456407e-07,3.418276443145697e-05,5.752212389380531
Taonella,2.30730075548853e-06,3.9443442030097674e-10,7.235144040452446e-08,19.02654867256637
unclassfied_c:Epsilonproteobacteria,2.4273082872794973e-06,7.133330415410727e-11,2.189812366954753e-05,9.734513274336283
Azotobacter,2.830674809588833e-06,0.0060904971219123425,2.6927077816381854e-06,15.486725663716813
Pricia,3.530908156293121e-06,2.8176569094082318e-08,1.204376349172406e-07,13.274336283185843
Enterovibrio,3.6504671324579854e-06,1.0046203116995759e-09,3.9447326475677634e-07,18.141592920353983
unclassfied_f:Anaerolineaceae,3.841435369055485e-06,2.2869294670954573e-31,1.2305726420388313e-25,93.80530973451327
Tistrella,3.987376816347847e-06,0.00026781343590818454,5.938994949212159e-05,3.5398230088495577
Nevskia,3.987376816347847e-06,0.04790295471082589,5.938994949212159e-05,3.5398230088495577
Dokdonia,4.850427210135868e-06,4.371332971203445e-20,1.066150227149938e-14,31.858407079646017
Zunongwangia,5.377313396000103e-06,3.749015397554319e-05,2.543144507561689e-10,12.389380530973451
Alcanivorax,5.3921987854097166e-06,1.4108127059400884e-14,4.0899598463443987e-10,28.761061946902654
env_feature_sea vent,5.653479035035881e-06,3.096848370632429e-11,2.189812366954753e-05,10.176991150442479
Persicobacter,6.488281584383933e-06,9.211571612029913e-14,9.297002445642638e-08,19.911504424778762
Haloplasma,6.488281584383933e-06,4.86362019303304e-06,1.9195135857887745e-06,19.911504424778762
Halobacillus,6.818460993803715e-06,0.00514155511398972,1.6100657796866639e-06,13.716814159292035
env_feature_bathypelagic zone,6.906616309483596e-06,0.001940683515764839,1.874825732160856e-05,6.1946902654867255
unclassfied_f:Methylophilaceae,6.9875858943293074e-06,1.8615566359284344e-11,3.0523063064377326e-14,25.221238938053098
sample_scientific_name_Thalassia testudinum,8.077718461560438e-06,0.01936947662804842,5.708931573343909e-07,15.04424778761062
Granulosicoccus,9.551298188198064e-06,5.616847857525548e-22,1.1344382345233829e-14,34.070796460176986
env_feature_freshwater lake,1.0100062245161384e-05,5.398508766879172e-17,1.189272362478884e-10,41.5929203539823
Saprospira,1.151850298531823e-05,0.006638365935893784,1.0142581019592302e-07,8.4070796460177
Pontibacillus,1.2620819928678353e-05,0.004851427319943866,1.6100657796866639e-06,14.15929203539823
Desulfatiglans,1.2620819928678353e-05,0.01774672263048438,1.549237963663075e-05,14.15929203539823
Labrys,1.2620819928678353e-05,1.1280728428946947e-08,9.249134225426087e-07,14.15929203539823
Fluviicola,1.6710973294761265e-05,1.367560112810002e-20,5.424652719781903e-14,60.61946902654868
Sandaracinus,1.8976972937834437e-05,1.0594119307898697e-15,9.203452082111273e-14,45.13274336283185
Desulfopila,1.9201836496412646e-05,5.725109804034151e-17,2.929726491146794e-10,29.20353982300885
Litoricola,2.102715741587086e-05,0.0023969440660882298,1.71050903819814e-05,6.637168141592921
Flammeovirga,2.102715741587086e-05,3.0654638057145595e-06,0.00013229225375400113,6.637168141592921
Subdivision5_genera_incertae_sedis,2.2381809268481957e-05,5.796450978901215e-17,4.642451660301737e-11,37.610619469026545
technology_GAIIx,2.3556898587202968e-05,2.952459140320696e-16,2.3807914410093758e-17,32.30088495575221
country_GAZ:Brazil,2.8324521267466185e-05,1.1981474755831613e-10,6.0148297512089115e-12,22.566371681415927
Pibocella,3.019752880142956e-05,0.0006821962331164491,0.0002853628078728442,4.867256637168142
Algicola,3.019752880142956e-05,0.021692656800517577,0.0002853628078728442,4.867256637168142
Gaetbulimicrobium,3.023053873292303e-05,3.497141838951922e-06,4.4299636707954717e-11,28.31858407079646
Latescibacteria_genera_incertae_sedis,3.099124322962495e-05,3.394881334626895e-26,9.802393030346446e-25,77.43362831858407
Sediminibacterium,3.298449939926332e-05,1.1764488611053132e-14,3.3854281207912107e-06,21.238938053097346
Pseudobacteriovorax,3.526214819185993e-05,3.3260406903877813e-10,2.5666823287035952e-11,26.991150442477874
Hwangdonia,3.5275006009355804e-05,0.0010777565875095736,4.115527006014919e-06,13.716814159292035
Parafilimonas,4.0839712908289354e-05,5.304805773034945e-09,3.8081134180565684e-08,16.371681415929203
GpIII,4.1828245306880955e-05,1.4582726739412137e-07,4.835537746138145e-07,17.699115044247787
"unclassfied_f:""Parvularculaceae""",4.738261874789678e-05,6.773316888887261e-05,4.433845193892439e-06,11.504424778761061
Psychroflexus,5.463974229742627e-05,1.808632115066422e-08,1.0149712615646096e-05,7.079646017699115
Limibacter,5.524966470411941e-05,0.0006425102879335919,2.2287437485849785e-05,12.831858407079647
envo_biome_4_Large river biome,5.8483215257146975e-05,1.4550918853822546e-17,7.792836572957619e-17,54.86725663716814
Acidiphilium,6.451144619001944e-05,3.1551722191775775e-07,1.638488846373583e-06,15.486725663716813
Lewinella,6.667818349960039e-05,3.849737576330625e-23,7.583527223200353e-17,45.57522123893805
technology_MiSeq,7.43864910641836e-05,7.123159402336274e-15,1.909007077959589e-14,26.548672566371685
unclassfied_f:Helicobacteraceae,8.290074844568512e-05,1.0705904408795345e-08,5.554604681244291e-10,32.30088495575221
Ekhidna,8.729144278226889e-05,4.609120809722013e-13,2.5139284202528807e-10,25.221238938053098
GpIX,8.817105859953466e-05,0.0004990119277384332,8.346632647733435e-07,23.451327433628318
env_feature_mesopelagic zone,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
Ponticaulis,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
Thiocapsa,9.115600237370558e-05,0.006121773932248187,0.0021690846644662207,2.6548672566371683
Maricaulis,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
Alteromonas,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
Nautella,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
Shimia,9.115600237370558e-05,2.351825254490892e-05,0.00015839681869694348,2.6548672566371683
env_biome_Large river biome,0.0001064918510919077,5.1471192946934134e-18,2.666174127944752e-16,54.86725663716814
env_material_saline lake sediment,0.0001075621278822519,1.9793627260652256e-08,1.6560851660824723e-06,18.141592920353983
Polymorphobacter,0.00010915948775402963,7.123625295417986e-16,4.1191025038487315e-09,35.84070796460177
Chelativorans,0.0001257432872391042,0.0024528351615657317,1.2331405336713575e-06,7.52212389380531
Maritimimonas,0.00015824523154427133,0.031064057424372828,3.2652352206544558e-09,20.353982300884958
Sediminicola,0.00016810826165843272,4.456442462396895e-12,4.6002271814844664e-08,23.008849557522122
Salinispira,0.00021413533129178302,4.776139722311482e-06,2.1970920897894807e-08,23.451327433628318
Altererythrobacter,0.00021935328433853258,3.724251418601709e-13,6.405030278960402e-12,26.10619469026549
Gaetbulicola,0.00022019660768002515,1.2087202746610142e-10,3.546231621432704e-08,21.68141592920354
Chromobacterium,0.00024912900476378144,1.8399666303896455e-07,3.91791182309554e-05,19.469026548672566
sample_scientific_name_sediment metagenome,0.0002502483477803053,2.329751879356366e-12,2.0212767444013444e-14,50.0
Euzebyella,0.0002626906896235003,6.227589562079111e-05,3.5311637115901446e-05,7.964601769911504
Winogradskyella,0.00026397169234902533,4.653294483400598e-15,8.217909514583322e-09,22.123893805309734
"unclassfied_p:""Chloroflexi""",0.00031718707109024515,6.224726589819368e-20,1.4985726059354233e-14,56.63716814159292
Halobacteriovorax,0.00033610022875664,1.242803752961797e-19,6.262597530809404e-16,35.84070796460177
Halovivax,0.00034163505383493105,0.00581768008348586,4.100395561004678e-05,16.8141592920354
Nitrosomonas,0.00034505861636462305,3.690939745373803e-18,6.650171980151631e-18,57.07964601769911
unclassfied_f:Cytophagaceae,0.0003539061561744399,3.7886111366116235e-23,7.305203591848122e-13,61.94690265486725
unclassfied_f:Chromatiaceae,0.0004335065995239466,0.00011660488117259624,0.022581636958146287,2.2123893805309733
Hoeflea,0.0004465092636085899,7.055563680838097e-09,1.418941051141317e-06,15.486725663716813
unclassfied_f:Erythrobacteraceae,0.0004499086853007963,6.102487270015375e-11,2.5311680921602852e-08,17.25663716814159
unclassfied_f:Geobacteraceae,0.0005050985445255595,4.6823434271617945e-12,7.330145839933272e-16,65.929203539823
Marivirga,0.0005069993142535034,0.003076081788980855,1.7471104540429556e-06,8.4070796460177
Amphibacillus,0.0005254744243091653,2.689736801030012e-07,2.335697376507712e-06,24.336283185840706
Silanimonas,0.0005288935999690664,9.005731303666886e-06,1.4470260893493183e-13,49.11504424778761
Marinilabilia,0.0006149374075866383,0.03656133266757703,8.366557745268917e-10,17.699115044247787
Spirochaeta,0.0007108112450738273,7.918238558069211e-07,8.081587084344138e-09,16.371681415929203
Ilyobacter,0.0009229187128732528,3.750394045345521e-08,2.7223850734770004e-08,26.548672566371685
Spongiibacter,0.0012094807282417117,0.000727304509291578,2.288758100798588e-05,6.637168141592921
Thiohalocapsa,0.001253700265432439,4.990161262410993e-06,0.0005481046507001964,4.424778761061947
Gynuella,0.001770251327042345,0.00878622715525649,1.9908800602752294e-09,14.601769911504425
unclassfied_o:Chlamydiales,0.0018218320366447465,4.152920263964191e-18,1.6754690020532904e-13,43.80530973451327
Haematobacter,0.0021871047302594645,5.806393541034988e-05,7.177420659620881e-07,30.973451327433626
unclassfied_c:Cyanobacteria,0.0022541114795807705,4.935033954390117e-07,0.00023089407405636357,7.079646017699115
unclassfied_c:Planctomycetia,0.0022541114795807705,4.676721110248023e-06,0.0007172065870889427,7.079646017699115
Ornatilinea,0.003080460864706716,6.16110439560093e-26,2.2511631736884704e-17,76.10619469026548
Cecembia,0.003112822504901135,0.0003910437732790004,4.137383095809949e-09,36.72566371681416
unclassfied_f:Verrucomicrobiaceae,0.0033345003334538225,2.6546403816450134e-17,4.982537365925047e-17,54.86725663716814
Desulfotignum,0.0037631970906845807,1.7266250852384325e-06,3.8749741004700204e-05,18.58407079646018
env_feature_dry lake,0.004118407674506646,3.989891760854049e-06,7.221587320784569e-09,35.39823008849557
unclassfied_f:Colwelliaceae,0.00423880982175678,0.0377057156703238,0.0048571039225911525,3.982300884955752
Telmatocola,0.004799346558268985,5.1953885205784e-09,5.267031654499244e-12,40.707964601769916
env_feature_river,0.005379035564794364,4.6629161278401845e-08,2.173729966107864e-09,33.1858407079646
Undibacterium,0.005636610227566199,1.2560763093429807e-14,2.5210897129342335e-08,41.5929203539823
Lutibaculum,0.006199668800096141,0.00011943789158774106,0.006901804936112048,3.0973451327433628
Woodsholea,0.006199668800096141,0.0020749358407121726,0.006901804936112048,3.0973451327433628
Neiella,0.006199668800096141,0.0020749358407121726,0.006901804936112048,3.0973451327433628
Primorskyibacter,0.006378151710216802,0.0005793749808515389,0.00023089407405636357,7.964601769911504
"unclassfied_o:""Sphingobacteriales""",0.006729515967104376,1.482356162643859e-15,1.9953497611561597e-14,48.67256637168141
unclassfied_f:Alteromonadaceae,0.007003929839345774,2.1301955499720624e-13,3.848582943856631e-09,25.221238938053098
Flexibacter,0.007893367711572993,3.777884276498594e-05,9.490540307751457e-06,22.566371681415927
Kriegella,0.008835033585313701,2.491825030243285e-07,8.690535584976301e-05,10.619469026548673
Acholeplasma,0.008946560844321449,6.906444537186705e-15,7.795677348435244e-11,34.070796460176986
Anoxybacter,0.0089819811243593,0.04801997837788933,0.0016514851795450672,12.389380530973451
unclassfied_f:Family_II,0.010724602745723757,0.025592074904394038,0.0006950463458355068,15.486725663716813
unclassfied_o:Oceanospirillales,0.013760363951306868,4.417265591350901e-08,1.0540368046113038e-06,14.15929203539823
Orenia,0.013760363951306868,0.0014997826670785377,0.0010569104776003008,14.15929203539823
unclassfied_c:Deltaproteobacteria,0.015964839958290237,1.7048280223289426e-22,2.6024154751737458e-20,87.16814159292035
host_scientific_name_Anthopleura elegantissima,0.016195794360156727,9.256428803129635e-05,0.0005481046507001964,6.1946902654867255
Costertonia,0.016195794360156727,9.256428803129635e-05,0.0005481046507001964,6.1946902654867255
country_GAZ:Antarctica,0.016316120800942687,2.047428905175323e-06,1.8979382144675104e-07,31.858407079646017
Muricauda,0.01703406576640945,0.0014686353614705905,2.6368034074578646e-09,20.79646017699115
Filomicrobium,0.01834864838293414,0.00026337324228813017,2.503951743817178e-06,24.336283185840706
Mycobacterium,0.019826310744915497,1.3524356438445807e-08,1.802329726444683e-05,25.663716814159294
extraction_center_LBNL-Berkeley,0.019938495056424366,2.1276210851053806e-24,5.567268924027469e-26,106.63716814159292
Phaselicystis,0.02094931859286068,3.1255353945799624e-09,4.887767903087549e-10,50.0
Ilumatobacter,0.02158425403764016,1.1512985429680866e-10,2.28851838561096e-06,30.53097345132743
Catabacter,0.024149410992081816,0.0001716197935834647,8.744181612363922e-09,36.283185840707965
Roseivirga,0.024633058241609405,2.178666052745588e-07,1.2097028811064443e-09,41.5929203539823
unclassfied_o:Spirochaetales,0.02473437405526418,0.019586754619906,0.0016514851795450672,13.716814159292035
Desulfatiferula,0.026297717278430076,2.4186174226248952e-11,3.3608922328804805e-08,32.743362831858406
Methylotenera,0.026474042777093733,1.594829871575418e-15,3.141272966906015e-09,48.67256637168141
Sulfurimonas,0.030599277612224036,3.4786108498233315e-05,0.0012355535388071336,15.04424778761062
Heliimonas,0.03207326293072281,4.619663877648165e-05,0.001802218897814749,12.389380530973451
Pelagibacterium,0.03248395165625318,0.0007534994184242525,1.0895885357601032e-06,18.58407079646018
Ancylobacter,0.033332450917006026,0.00230375474400966,0.0012355535388071336,15.486725663716813
adiv_faith_pd,0.03596535067923874,3.5029310294724286e-25,2.3758237374326474e-23,101.32743362831857
env_feature_freshwater habitat,0.03650801635867917,3.025196547869776e-16,6.614592179087511e-10,55.309734513274336
Pseudofulvimonas,0.03750844715755351,0.005131755254634832,0.00011398395168415377,15.929203539823009
Desulfoglaeba,0.03935640197669448,0.0005499861316339491,1.2561778061250681e-06,23.893805309734514
Ferrimonas,0.042187521579662275,0.002334430659634616,0.006901804936112048,4.424778761061947
Marinicella,0.0428362726992158,1.5645055366054052e-13,2.7326160284745045e-08,29.20353982300885
Plesiocystis,0.0453404802687402,0.008146581448463667,0.0019950495784759907,14.15929203539823
Pseudacidovorax,0.0453404802687402,0.0032812238997949623,0.0019950495784759907,14.15929203539823
Glaciimonas,0.0453404802687402,3.698270398385283e-07,0.0019950495784759907,14.15929203539823
Cereibacter,0.0453404802687402,0.006870634483325772,0.0019950495784759907,14.15929203539823
