other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Thioalkalivibrio,0.023402295661434834,3.05745382637243e-07,2.7927176994804014e-07,33.939393939393945
Oryzihumus,0.0267486094239442,1.3018651681607865e-11,5.061940922575654e-08,43.03030303030303
Minicystis,0.027609611309673307,8.067988497873302e-11,2.7151000950767354e-07,36.96969696969697
unclassfied_f:Marinilabiliaceae,0.029826004424300116,2.1672371179159794e-10,1.3471393261017015e-07,37.57575757575757
Ktedonobacter,0.02999217316248166,1.3729383762536703e-11,2.506392139519513e-09,52.72727272727272
Phytohabitans,0.032648446149478705,3.360406900856181e-08,3.095232374213634e-08,46.666666666666664
Aquitalea,0.03387804548918166,2.1062474734442425e-08,2.4573937173451876e-05,22.424242424242426
Kineosporia,0.034491368840267565,1.2574795067973598e-12,1.4411857440916975e-08,47.27272727272727
Planktomarina,0.034491368840267565,2.200409199819373e-10,4.198575542571236e-10,47.27272727272727
Dactylosporangium,0.03507652816946116,7.024138770474459e-10,1.1960703040591271e-09,56.36363636363636
Gp17,0.03661842224273765,4.676387293688794e-14,1.1960703040591271e-09,56.96969696969697
Haliea,0.038561072858067896,1.2636806690709152e-11,3.739412980760257e-09,57.57575757575758
Gemmata,0.04454607201199935,2.0245098415246097e-07,4.360540082701822e-05,24.242424242424242
extraction_center_Barnard,0.04454607201199935,7.5324721408643815e-06,4.036429542913856e-05,24.242424242424242
